ID,Percentage,Category,no_Anch,no_Chg,Anch1,Anch2,Anch3,Anch4,Chg1,Chg2,Chg3,Chg4,Chg5,Hgt1,Hgt2,Hgt3,Hgt4,Hgt5
2408,0.827553881,FP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2409,0.265491657,TN,3,0,4,13,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2410,0.827398538,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2411,0.608689189,TP,4,1,0,7,17,21,21,-99,-99,-99,-99,4,-99,-99,-99,-99
2412,0.536329697,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,2,-99,-99,-99,-99
2413,0.549375068,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,2,-99,-99,-99,-99
2414,0.301315108,TN,3,0,14,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2415,0.765164029,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2416,0.692875148,TP,4,0,0,1,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2417,0.160373236,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2418,0.505888306,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
2419,0.27956324,TN,4,0,0,4,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2420,0.291041986,TN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2421,0.379979341,FN,0,4,-99,-99,-99,-99,3,7,8,21,-99,1,1,3,-1,-99
2422,0.139535873,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2423,0.379022651,TN,3,4,0,3,8,-99,3,7,8,21,-99,3,1,1,-1,-99
2424,0.354508365,TN,0,4,-99,-99,-99,-99,3,8,17,21,-99,4,1,-1,-1,-99
2425,0.533045632,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
2426,0.458640303,TN,0,2,-99,-99,-99,-99,4,17,-99,-99,-99,1,-1,-99,-99,-99
2427,0.3226935,TN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2428,0.567814281,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
2429,0.279384201,TN,4,0,0,14,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2430,0.6863031,TP,4,0,0,3,5,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2431,0.509081214,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
2432,0.5,TN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2433,0.117746178,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2434,0.141595924,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2435,0.432279141,TN,0,3,-99,-99,-99,-99,3,17,21,-99,-99,1,-1,-1,-99,-99
2436,0.371276166,TN,4,0,0,3,14,19,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2437,0.5,TN,4,0,7,8,14,20,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2438,0.493124253,TN,0,1,-99,-99,-99,-99,3,-99,-99,-99,-99,1,-99,-99,-99,-99
2439,0.397511872,FN,3,4,0,8,21,-99,3,8,17,21,-99,2,1,-1,-1,-99
2440,0.263821929,TN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2441,0.116369021,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2442,0.172705596,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2443,0.2171767,FN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2444,0.466059096,TN,4,2,3,4,14,20,3,4,-99,-99,-99,1,1,-99,-99,-99
2445,0.169577898,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2446,0.6385046,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2447,0.401915201,TN,0,4,-99,-99,-99,-99,4,8,17,21,-99,2,1,-1,-1,-99
2448,0.21731552,TN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2449,0.158126619,FN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2450,0.159967958,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2451,0.070365868,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2452,0.099257037,TN,2,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2453,0.569335305,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
2454,0.611344016,TP,4,2,0,8,15,17,17,21,-99,-99,-99,1,3,-99,-99,-99
2455,0.770167597,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2456,0.49057874,FN,0,1,-99,-99,-99,-99,4,-99,-99,-99,-99,1,-99,-99,-99,-99
2457,0.840829648,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2458,0.666362182,FP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2459,0.177962159,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2460,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2461,0.446737311,FN,4,2,7,8,14,20,4,8,-99,-99,-99,2,1,-99,-99,-99
2462,0.203327776,TN,3,0,0,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2463,0.39062855,FN,3,5,0,7,8,-99,3,4,8,17,21,1,1,1,-1,-1
2464,0.305997694,TN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2465,0.521583249,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
2466,0.644408069,FP,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2467,0.1651431,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2468,0.431916202,FN,0,3,-99,-99,-99,-99,3,17,21,-99,-99,1,-1,-1,-99,-99
2469,0.664200479,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2470,0.58626116,FP,0,2,-99,-99,-99,-99,3,21,-99,-99,-99,-1,2,-99,-99,-99
2471,0.66746784,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2472,0.149809797,TN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2473,0.256941663,TN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2474,0.073970667,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2475,0.088800851,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2476,0.116635693,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2477,0.266132073,TN,3,0,4,15,16,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2478,0.653746695,FP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2479,0.837284916,FP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2480,0.123113594,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2481,0.149485814,TN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2482,0.680408241,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2483,0.749293739,TP,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2484,0.303959125,TN,2,3,8,21,-99,-99,8,17,21,-99,-99,3,-1,-1,-99,-99
2485,0.418750085,TN,3,3,0,14,17,-99,3,8,21,-99,-99,2,1,-1,-99,-99
2486,0.897151748,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2487,0.171720506,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2488,0.765018689,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2489,0.171389514,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2490,0.088842092,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2491,0.112623041,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2492,0.349667393,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2493,0.5,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2494,0.700977876,TP,4,0,0,5,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2495,0.051436593,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2496,0.186130313,TN,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2497,0.142058591,TN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2498,0.349458596,TN,4,0,0,3,10,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2499,0.167264684,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2500,0.741619104,TP,3,0,0,3,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2501,0.132781295,TN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2502,0.177625384,TN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2503,0.82190011,TP,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2504,0.589810055,TP,3,2,0,17,21,-99,4,21,-99,-99,-99,-1,2,-99,-99,-99
2505,0.30941552,TN,3,0,0,8,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2506,0.10210618,FN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2507,0.331290018,TN,2,3,17,21,-99,-99,3,8,21,-99,-99,2,1,-1,-99,-99
2508,0.727795642,FP,4,0,0,1,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2509,0.089857021,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2510,0.771561202,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2511,0.246714235,TN,3,0,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2512,0.542987962,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,2,-99,-99,-99,-99
2513,0.821885478,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2514,0.334391774,TN,3,0,14,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2515,0.6934154,TP,3,0,0,3,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2516,0.362923538,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2517,0.312098273,FN,3,0,0,3,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2518,0.792960998,TP,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2519,0.305291191,FN,4,0,0,7,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2520,0.758744073,TP,4,0,0,4,7,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2521,0.553197584,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,1,-99,-99,-99
2522,0.246102506,FN,3,0,0,8,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2523,0.447745822,FN,4,2,0,10,14,15,3,8,-99,-99,-99,2,1,-99,-99,-99
2524,0.371915904,TN,3,4,14,17,21,-99,3,4,8,21,-99,2,1,1,-1,-99
2525,0.290525784,TN,3,0,14,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2526,0.333857138,TN,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2527,0.154520079,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2528,0.842453631,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2529,0.218962924,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2530,0.245349998,TN,2,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2531,0.47019538,TN,4,2,3,4,14,20,4,21,-99,-99,-99,1,-1,-99,-99,-99
2532,0.136272254,TN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2533,0.165154552,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2534,0.777301847,TP,4,0,0,4,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2535,0.182288089,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2536,0.236210899,TN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2537,0.336199136,TN,4,0,0,4,10,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2538,0.2727377,TN,3,0,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2539,0.140043415,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2540,0.099905668,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2541,0.318723461,TN,3,0,0,3,12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2542,0.186763897,FN,3,0,0,3,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2543,0.254749265,FN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2544,0.692619976,TP,4,0,0,8,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2545,0.186534921,FN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2546,0.158230995,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2547,0.112841266,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2548,0.031722216,TN,1,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2549,0.560802193,TP,3,1,0,17,21,-99,21,-99,-99,-99,-99,2,-99,-99,-99,-99
2550,0.223263899,FN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2551,0.649311908,FP,3,2,0,3,17,-99,17,21,-99,-99,-99,1,4,-99,-99,-99
2552,0.627947264,TP,4,0,0,4,7,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2553,0.213254167,FN,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2554,0.579045153,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
2555,0.235117749,FN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2556,0.5,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2557,0.542121539,FP,4,1,0,5,8,17,21,-99,-99,-99,-99,2,-99,-99,-99,-99
2558,0.321596609,FN,3,0,0,15,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2559,0.276285634,FN,3,0,0,8,9,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2560,0.131669882,FN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2561,0.170854973,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2562,0.220758188,TN,3,0,0,8,12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2563,0.417818481,TN,0,3,-99,-99,-99,-99,4,7,8,-99,-99,3,1,1,-99,-99
2564,0.201079213,FN,4,0,0,14,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2565,0.186168036,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2566,0.059500696,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2567,0.122581892,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2568,0.272607887,FN,3,0,0,9,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2569,0.461749297,TN,0,2,-99,-99,-99,-99,4,21,-99,-99,-99,1,-1,-99,-99,-99
2570,0.493973031,TN,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,-1,-99,-99,-99,-99
2571,0.436509816,TN,0,3,-99,-99,-99,-99,3,4,8,-99,-99,1,1,1,-99,-99
2572,0.118273005,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2573,0.083591007,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2574,0.159965937,TN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2575,0.177041045,FN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2576,0.127157496,TN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2577,0.517728266,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
2578,0.805202779,TP,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2579,0.274692602,TN,4,0,14,15,16,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2580,0.369579798,TN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2581,0.167832335,TN,3,0,14,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2582,0.261921749,TN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2583,0.198877894,TN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2584,0.261150969,TN,3,0,14,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2585,0.128216665,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2586,0.077839651,TN,2,0,4,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2587,0.640953884,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2588,0.121577643,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2589,0.779283744,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2590,0.082793407,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2591,0.266276099,TN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2592,0.051963766,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2593,0.884218505,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2594,0.646722073,FP,4,0,0,5,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2595,0.302049386,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2596,0.20369457,FN,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2597,0.213057199,TN,4,0,0,7,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2598,0.224816977,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2599,0.834711627,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2600,0.250905075,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2601,0.538148024,FP,3,2,4,15,17,-99,17,21,-99,-99,-99,1,1,-99,-99,-99
2602,0.806341767,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2603,0.23659888,FN,3,0,0,1,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2604,0.480103034,TN,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,-1,-99,-99,-99,-99
2605,0.161881399,TN,3,0,0,3,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2606,0.563731124,FP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,1,-99,-99,-99
2607,0.562657127,FP,3,2,0,3,17,-99,17,21,-99,-99,-99,1,1,-99,-99,-99
2608,0.199711299,TN,3,0,0,3,12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2609,0.64655533,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2610,0.285460779,TN,4,0,0,8,14,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2611,0.294476586,FN,4,0,3,4,14,20,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2612,0.549356769,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,2,-99,-99,-99,-99
2613,0.168623937,TN,3,0,0,3,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2614,0.551370225,FP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,1,-99,-99,-99
2615,0.214757803,TN,3,0,0,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2616,0.340117039,TN,4,5,0,7,10,14,3,4,7,17,21,2,3,1,-1,-1
2617,0.208467817,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2618,0.559506261,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,2,-99,-99,-99,-99
2619,0.197604482,TN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2620,0.652158612,FP,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2621,0.5,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2622,0.15835044,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2623,0.119570366,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2624,0.191322794,FN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2625,0.754765951,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2626,0.283489854,TN,4,0,3,9,12,19,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2627,0.186027847,TN,3,0,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2628,0.166231626,FN,3,0,0,7,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2629,0.214990197,FN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2630,0.397042458,TN,0,4,-99,-99,-99,-99,3,4,8,21,-99,2,1,1,-1,-99
2631,0.850850351,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2632,0.657757497,FP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2633,0.280377407,FN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2634,0.72528009,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2635,0.177404706,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2636,0.469221099,FN,0,2,-99,-99,-99,-99,8,17,-99,-99,-99,1,-1,-99,-99,-99
2637,0.154689021,TN,3,0,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2638,0.145236033,TN,2,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2639,0.264635723,FN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2640,0.106703106,FN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2641,0.122046947,TN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2642,0.189101108,FN,3,0,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2643,0.552714833,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,1,-99,-99,-99
2644,0.635072189,TP,4,0,0,3,7,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2645,0.184877165,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2646,0.641442233,FP,4,2,0,3,4,17,17,21,-99,-99,-99,1,4,-99,-99,-99
2647,0.459951852,TN,4,2,0,2,8,14,4,21,-99,-99,-99,1,-1,-99,-99,-99
2648,0.202449203,TN,3,0,0,13,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2649,0.16205682,FN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2650,0.105989865,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2651,0.236371719,TN,4,0,0,8,14,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2652,0.47101023,TN,0,2,-99,-99,-99,-99,3,8,-99,-99,-99,1,1,-99,-99,-99
2653,0.230748087,TN,3,0,14,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2654,0.563138933,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,1,-99,-99,-99
2655,0.065224835,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2656,0.594657324,TP,3,2,0,15,17,-99,17,21,-99,-99,-99,1,2,-99,-99,-99
2657,0.216989971,TN,3,0,8,14,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2658,0.198950079,FN,2,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2659,0.121811369,TN,1,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
