,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1233,65,31,1,16,5,0,0,83,18.6,4,6,6,2,33,0,6,5,0,93,1,1,0,40
1234,66,136,6,62,55,1,1,98,14,5,2,57,4,23,0,1,1,41,60,9,5,4,56
1235,67,100,3,61,19,0,0,100,-7,7,8,21,1,43,0,0,0,99,82,7,1,5,89
1236,86,317,17,95,12,0,0,92,31,6,6,13,0,0,0,0,0,7,76.8,3,1.8,0,80
1237,78,56,2,32,8,0,0,100,-7,7,8,9,3,22,0,1,1,23,19,4,2,0,86
1238,82,368,6,106,23,0,0,100,-7,7,8,23,2,22,0,1,1,8,81.6,3,1,1,36
1239,55,77,2,48,5,2,2,100,-7,7,8,8,2,67,0,2,2,94,190,2,4,1.2,100
1240,69,271,1,81,36,1,0,97,12,6,5,39,2,26,0,6,6,35,94,4,2,1,46
1241,86,438,4,81,12,0,0,92,40.4,6,6,12,1,42,0,0,0,5,78.6,3,1,0,57
1242,66,77,5,25,8,0,0,100,-7,7,8,8,5,13,0,1,1,93,72,5,1,1,100
1243,59,75,0,50,2,1,1,50,39,6,6,5,1,50,0,7,5,0,93.4,0,1.4,0,0
1244,84,290,2,140,16,0,0,100,-7,7,8,19,1,21,0,8,8,0,97,1,2,0,44
1245,79,41,1,15,6,0,0,100,-7,7,8,8,2,25,0,2,2,1,64,1,2,0,38
1246,84,186,6,93,22,0,0,100,-7,7,8,25,1,32,0,0,0,0,71,1,2,0,50
1247,67,89,1,36,16,0,0,100,-7,7,8,19,5,26,0,4,4,63,29,6,2,3,73
1248,75,198,4,69,30,0,0,100,-7,7,8,30,3,13,0,0,0,46,97,4,2,2,67
1249,68,116,21,59,31,2,2,97,15,6,6,33,0,52,0,1,1,16,44,2,6,0,75
1250,79,209,5,77,28,0,0,100,-7,7,8,28,3,29,0,0,0,43,74.6,4,2,2,55
1251,65,29,9,18,10,0,0,100,-7,7,8,10,3,40,0,5,5,38,68,5,3,0,89
1252,89,323,9,117,9,0,0,100,-7,7,8,9,1,11,0,5,5,0,59.4,0,1.8,0,0
1253,74,145,3,50,15,0,0,100,-7,7,8,15,2,33,0,1,1,46,89.6,4,1,1,86
1254,65,216,5,89,50,0,0,96,44,5,6,51,2,43,0,3,2,88,56,12,7,8,90
1255,66,134,3,51,21,0,0,100,-7,7,8,21,5,29,0,3,3,59,44,5,2,3,58
1256,63,50,13,25,10,0,0,100,-7,7,8,10,0,60,0,5,5,76,72,3,2,1,83
1257,68,164,29,75,9,2,2,89,-7,5,7,11,0,22,0,1,1,49,27.8,2,2.2,1,50
1258,65,207,4,82,36,0,0,100,-7,7,8,36,3,25,0,2,2,64,42,11,2,6,59
1259,71,133,2,69,16,1,1,94,48,6,2,19,3,72,0,2,2,13,41,2,2,1,80
1260,82,78,2,31,9,0,0,100,-7,7,8,10,2,40,0,1,1,5,77,2,1,0,60
1261,79,147,5,50,34,0,0,100,-7,7,8,34,7,15,0,1,1,1,44,2,2,0,18
1262,68,28,9,21,3,0,0,100,-7,7,8,3,1,100,0,0,0,65.4,71.2,2.4,2,1,100
1263,67,344,4,171,24,0,0,96,57,6,6,26,3,31,0,0,0,77,68,6,3,4,71
1264,73,78,2,39,29,0,0,100,-7,7,8,30,3,23,0,2,2,16,84,5,5,0,77
1265,59,278,1,135,32,2,2,71,4,0,2,34,2,15,0,1,1,3,58,8,2,0,52
1266,73,55,9,33,7,0,0,100,-7,7,8,7,1,86,0,1,0,75,71,2.8,2,1.4,100
1267,76,261,4,122,18,0,0,100,-7,5,8,18,2,44,0,2,1,43,70,3,4,2,70
1268,70,182,2,34,7,0,0,100,-7,7,8,8,5,13,0,2,2,57,67.6,4,2.2,1,100
1269,91,397,36,140,21,0,0,100,-7,7,8,21,0,19,0,0,0,3,28.2,1,1,0,22
1270,69,324,20,127,22,1,1,95,38.2,6,6,22,0,41,0,0,0,16,64,7,3,2,73
1271,63,129,1,50,6,3,2,75,6,3,2,12,2,33,0,4,4,17,57.4,2,1,0,75
1272,61,187,8,95,18,1,1,82,2,4,3,22,2,18,0,1,1,21,39,5,1,0,86
1273,89,176,4,83,12,0,0,100,-7,7,8,12,2,58,0,0,0,0,67,1,1,0,50
1274,61,183,22,114,15,1,1,76,1,0,2,17,0,18,0,0,0,0,68.4,1,2.2,0.2,33
1275,65,125,9,75,14,4,1,79,16,6,3,19,1,53,0,0,0,85,74.4,1,1,1,75
1276,63,197,15,91,39,0,0,98,18,6,6,40,0,30,0,2,2,58,22,8,2,3,56
1277,72,212,11,87,20,0,0,95,1,4,6,22,1,41,0,1,1,24,56,6,4,0,100
1278,72,148,4,38,15,0,0,100,-7,7,8,15,3,33,0,4,4,16,96,4,2,1,100
1279,72,275,12,80,4,0,0,80,9,4,6,5,0,60,0,0,0,56,58,1,2,1,75
1280,65,267,0,101,5,1,1,100,-7,7,8,8,3,57,0,2,2,0,92,0,2,0.8,67
1281,55,270,5,89,20,0,0,76,0,4,6,21,2,14,0,2,2,51,49.8,11,1,2,86
1282,74,47,13,28,6,0,0,100,-7,7,8,7,0,43,0,0,0,56.2,47,1,2,1.2,100
1283,57,108,3,55,36,1,0,93,3,3,5,45,1,27,0,2,2,75,73,7,9,6,80
1284,66,162,9,73,17,9,5,61,26,6,2,28,1,39,0,1,1,21,30,2,2,1,50
1285,73,110,8,71,8,4,0,50,37,6,5,14,1,43,0,1,1,14,74.8,1,2,1,43
1286,73,345,8,111,20,1,0,86,41,6,5,22,1,41,0,1,1,23,153,4,7,1,69
1287,62,76,1,26,14,3,0,83,56,6,5,18,7,67,0,2,2,61,92,6,4,1,100
1288,72,295,11,84,18,1,1,95,8,0,2,19,2,53,0,0,0,24,99,2,2,0,57
1289,63,206,2,66,19,0,0,82,6,4,6,22,4,45,0,2,2,56,39,6,2,1,75
1290,63,201,9,82,37,0,0,84,1,4,6,38,1,26,0,0,0,36,59,7,1,2,40
1291,76,243,4,101,24,0,0,96,5,4,6,25,2,4,0,0,0,17,64.6,7,2.4,0,54
1292,65,277,6,79,27,0,0,93,25,6,6,30,4,21,0,11,11,29,43,6,3,2,56
1293,55,208,6,75,49,1,1,94,1,4,6,50,1,20,0,0,0,5,73.6,4,3,1,41
1294,83,282,3,65,22,0,0,95,17,6,6,22,3,55,0,1,1,0,71,0,4,0,57
1295,73,322,34,120,17,1,1,89,1,1,3,18,0,11,0,1,1,15,49,3,1.8,0,60
1296,84,137,0,73,49,0,0,100,-7,7,8,51,2,25,0,1,1,1,36.4,1,2,0,17
1297,77,154,2,71,27,0,0,100,-7,7,8,28,2,29,0,0,0,39,66,5,3,0,62
1298,64,31,3,14,6,0,0,100,-7,7,8,6,2,17,0,2,2,68,80.6,5,1,1,100
1299,86,203,3,76,17,0,0,100,-7,7,8,17,2,24,0,0,0,4,70,4,3,0,58
1300,63,378,10,84,36,1,1,89,10,4,4,37,2,54,0,2,2,60,67,4,6,3,77
1301,89,135,19,80,30,0,0,100,-7,7,8,30,0,17,0,0,0,0,58.8,1,1,0,22
1302,68,178,3,73,27,0,0,90,23,6,6,30,4,52,0,0,0,73,69,3,3,1,86
1303,65,56,1,35,37,0,0,100,-7,7,8,39,3,13,0,0,0,65,93,15,2,8,62
1304,63,85,2,27,4,1,1,83,4,4,4,7,4,83,0,0,0,3,100,1,2,0,100
1305,63,363,13,138,21,0,0,88,1,4,6,24,0,25,0,0,0,52,53,7,1,3,73
1306,76,308,42,135,10,1,1,92,18,5,2,13,0,31,0,0,0,1,49.4,1,2.2,0,33
1307,79,238,7,92,23,0,0,96,59,6,6,23,1,22,0,0,0,31,49,8,3,0,61
1308,71,151,2,34,10,0,0,100,-7,7,8,12,7,25,0,4,4,53,68,6,2.6,1,67
1309,76,158,2,73,25,0,0,100,-7,7,8,27,2,19,0,2,2,23,59,6,3,1,64
1310,84,332,1,152,33,0,0,100,-7,7,8,35,2,29,0,2,2,3,73,2,3,0,39
1311,88,135,67,85,4,0,0,100,-7,7,8,4,0,50,0,1,1,0,32.2,0,2,0,0
1312,75,160,2,82,46,0,0,100,-7,7,8,48,2,17,0,3,3,19,37.8,10,3,1,41
1313,81,311,6,80,22,0,0,100,-7,7,8,23,1,9,0,0,0,24,72.8,5,1,1,67
1314,72,103,8,45,20,0,0,100,-7,7,8,21,2,52,0,1,1,71,90,1,3,1,80
1315,69,74,72,73,2,1,1,100,-7,6,8,2,0,100,0,0,0,66.8,4,2.8,1,1.6,100
1316,73,111,4,30,18,0,0,100,-7,7,8,20,3,50,0,5,5,27,68,2,6,0,80
1317,76,163,15,66,47,0,0,100,-7,7,8,47,0,21,0,4,4,9,82,5,6,1,58
1318,64,480,15,92,31,1,1,94,3,0,2,33,0,15,0,0,0,86,66.8,9,1,2,91
1319,77,127,6,54,27,0,0,100,-7,7,8,27,1,41,0,0,0,33,34,4,8,1,63
1320,67,256,4,67,23,0,0,96,5,4,6,23,4,39,0,0,0,9,79,7,4,3,92
1321,64,144,10,54,19,0,0,85,4,4,6,21,1,55,0,2,2,44,44,5,3,0,89
1322,82,127,2,87,33,0,0,97,41.2,6,6,34,3,35,0,1,1,6,74,2,1,0,50
1323,87,324,37,104,16,0,0,100,-7,7,8,16,0,0,0,0,0,5,27.6,2,2.2,0,14
1324,76,166,10,55,35,0,0,100,-7,7,8,36,3,19,0,2,2,25,73.4,6,1,1,47
1325,77,240,9,78,20,0,0,100,-7,7,8,20,1,45,0,0,0,34,67,4,2,2,60
1326,64,62,5,42,10,0,0,100,-7,7,8,10,1,0,0,2,2,84,74.4,8,1.6,4,80
1327,66,99,7,51,27,2,2,85,28,6,6,29,3,15,0,0,0,36,61,10,2,1,63
1328,69,115,7,52,18,4,2,82,23,6,3,22,2,18,0,0,0,23,93,5,2,1,41
1329,55,176,14,68,17,1,1,89,2,4,6,20,0,42,0,3,3,84,44,6,2,4,80
1330,62,193,3,78,15,2,2,100,-7,6,8,16,2,40,0,3,3,99,38,5,2,3,100
1331,85,377,3,121,45,0,0,100,-7,7,8,46,2,46,0,0,0,20,83,6,2,0,67
1332,65,360,14,67,10,1,1,55,17,5,3,11,0,45,0,0,0,49,64.2,2,1,1,60
1333,76,145,16,90,5,1,1,86,60,6,4,7,0,29,0,0,0,0,22,1,1,0.4,67
1334,86,363,2,180,26,0,0,97,-7,5,7,29,1,28,0,0,0,3,52,3,1,1,45
1335,68,115,12,59,15,0,0,93,4,4,6,15,0,53,0,4,4,39,22,2,2,0,67
1336,54,151,4,66,28,2,2,94,2,1,2,31,2,29,0,0,0,39,36,8,2,2,100
1337,86,380,3,138,23,0,0,100,-7,7,8,23,1,13,0,1,1,5,99,3,2,0,42
1338,74,119,11,39,4,0,0,100,-7,7,8,4,1,75,0,0,0,64,75,1,2,0,100
1339,55,39,2,17,21,0,0,96,-7,5,7,23,7,26,0,2,2,64,77,9,4,0,78
1340,55,584,13,172,17,0,0,76,4,4,6,17,0,24,0,8,8,61,72,8,1,1,100
1341,59,170,2,69,40,1,0,87,4,3,5,46,5,41,0,0,0,38,54,11,5,3,77
1342,87,254,21,92,26,0,0,100,-7,7,8,26,0,23,0,1,1,0,65.2,2,2,0,40
1343,70,221,3,66,46,0,0,98,68,6,6,47,5,6,0,1,1,48,71.4,3,2.2,2,18
1344,60,65,17,37,10,0,0,91,-7,5,7,11,0,55,0,0,0,99,38,5,2,2,100
1345,81,279,15,94,44,0,0,98,35.2,6,6,47,0,36,0,0,0,19,56,7,2,0,64
1346,61,34,8,16,5,1,1,100,-7,6,8,5,2,60,0,0,0,95,56,2,2,2,100
1347,64,49,4,24,11,0,0,100,-7,7,8,11,2,27,0,0,0,79,76.6,6,1,6,88
1348,73,259,1,76,27,1,1,100,-7,7,8,30,7,24,0,1,1,40,100,5,2,0,78
1349,84,245,5,103,17,0,0,100,-7,7,8,17,3,24,0,1,1,16,37,1,2,0,30
1350,73,105,5,71,24,0,0,92,38,6,6,25,3,4,0,0,0,47,44.8,4,1,4,38
1351,79,252,12,99,22,0,0,96,59,6,6,23,0,52,0,0,0,34,70,7,2,1,100
1352,81,151,19,82,21,1,0,95,25.8,6,5,22,0,23,0,0,0,1,46,1,4,0,100
1353,76,258,17,127,10,0,0,80,17,6,6,10,0,20,0,0,0,40,73.2,1,1,1,22
1354,59,101,2,47,32,0,0,97,43,6,6,33,7,33,0,1,1,38,81,7,4,2,58
1355,81,312,5,99,13,0,0,100,-7,7,8,14,1,29,0,0,0,42,62,3,1,1,80
1356,86,143,2,55,12,0,0,100,-7,7,8,13,2,23,0,1,1,8,67.6,4,1,0,56
1357,66,99,6,58,25,1,0,85,21,5,5,26,1,62,0,0,0,49,47,3,4,2,64
1358,75,163,8,79,44,0,0,98,63,7,6,46,2,35,0,0,0,24,96,4,3,0,47
1359,65,180,2,81,7,2,0,73,15,6,5,11,2,18,0,0,0,81,77,2,1,1,100
1360,65,220,4,95,35,0,0,94,10,4,6,35,1,26,0,0,0,53,68.8,7,2,1,63
1361,63,204,2,79,21,4,4,85,38,6,2,26,2,73,0,2,2,77,79,4,3,2,70
1362,62,185,8,67,38,0,0,95,7,4,6,38,2,24,0,0,0,19,73.2,8,1,4,60
1363,67,223,4,88,26,0,0,100,-7,7,8,26,2,38,0,1,1,77,70,6,7,2,88
1364,64,25,1,9,5,1,1,100,-7,7,8,7,4,17,0,1,1,8,81,2,1,0,75
1365,82,123,13,63,17,0,0,100,-7,7,8,20,0,55,0,0,0,55,63,2,3,0,100
1366,59,21,1,8,4,1,1,100,-7,0,8,7,5,33,0,0,0,11,93,2,2,0,80
1367,56,180,9,86,15,2,2,72,10,4,3,18,3,78,0,2,2,101,91,2,6,1,100
1368,66,38,1,21,9,1,1,100,-7,7,8,11,3,20,0,4,4,24,89.8,4,1.6,1,75
1369,67,245,27,110,20,0,0,87,10,4,6,23,0,17,0,0,0,40,6,6,2,1,64
1370,74,199,1,47,31,0,0,100,-7,7,8,33,5,27,0,2,2,17,66,4,3,1,54
1371,84,186,15,71,15,0,0,100,-7,7,8,15,0,27,0,0,0,13,75,1,2,0,50
1372,70,88,16,48,12,0,0,100,-7,7,8,12,0,8,0,1,1,79,89,7,1,2,89
1373,65,145,4,46,36,0,0,94,80,5,6,36,4,31,0,1,1,61,74,13,6,5,84
1374,57,121,12,63,7,4,4,70,57,0,2,11,0,60,0,0,0,38,78,1,3,0,100
1375,69,208,5,61,48,1,1,98,36,6,3,53,6,26,0,3,3,78,93,8,4,3,75
1376,61,270,2,38,17,0,0,100,-7,7,8,22,7,9,0,1,1,42,71,8,2,4,59
1377,90,205,45,104,11,0,0,100,-7,7,8,11,0,18,0,0,0,0,25.6,1,2.2,0,25
1378,70,331,22,116,20,0,0,95,63,6,6,22,0,23,0,3,3,65,58.6,8,1,2,82
1379,81,243,1,89,41,0,0,100,-7,7,8,44,9,27,0,7,6,1,39,7,4,0,50
1380,69,60,17,31,16,0,0,100,-7,7,8,16,0,13,0,1,1,76,69.4,8,1,7,69
1381,58,25,1,10,3,0,0,100,-7,7,8,4,3,25,0,4,4,85,87.6,1,1,1,75
1382,63,78,1,35,5,0,0,83,4,4,6,6,1,67,0,2,1,61.6,82,1,2,1,100
1383,64,46,13,28,4,0,0,100,-7,7,8,4,0,75,0,0,0,78.4,75.8,2.4,1,1.6,100
1384,59,75,4,43,22,0,0,96,18,5,6,23,2,30,0,7,7,59,82,14,4,2,90
1385,58,53,4,21,12,0,0,100,-7,7,8,12,3,33,0,3,3,93,96,5,1,2,75
1386,75,288,10,132,36,0,0,100,-7,5,8,36,2,19,0,0,0,32,68.4,11,1,2,62
1387,71,279,4,60,27,0,0,100,-7,7,8,28,4,36,0,0,0,73,83,2,3,1,71
1388,57,191,13,99,20,1,1,65,0,0,2,23,0,26,0,0,0,27,66,4,2,0,50
1389,81,170,11,67,34,0,0,100,-7,7,8,35,1,46,0,8,8,4,79,2,3,0,42
1390,74,167,4,63,17,0,0,94,31,6,6,17,2,41,0,2,2,38,91,4,3,2,78
1391,84,213,13,114,27,0,0,100,-7,7,8,30,0,7,0,0,0,26,65,4,2,0,75
1392,86,194,6,106,17,0,0,94,49,6,6,17,2,18,0,1,1,22,76,3,1,0,40
1393,84,270,12,104,33,0,0,100,-7,7,8,33,0,36,0,3,3,0,84,1,3,0,31
1394,69,167,12,60,9,3,3,90,31,6,2,10,0,20,0,0,0,84,18,2,1,2,60
1395,81,397,35,108,21,0,0,100,-7,7,8,21,0,14,0,2,2,23,36,13,2.4,1,81
1396,64,182,6,43,18,0,0,61,13,6,6,19,2,33,0,0,0,38,76.8,5,1,2,55
1397,57,104,5,52,26,0,0,88,5,4,6,26,3,31,0,3,3,36,58,10,2,1,86
1398,83,350,10,101,32,0,0,97,50.6,6,6,32,1,19,0,0,0,2,61,3,4,0,54
1399,69,57,4,37,14,0,0,100,-7,7,8,14,1,50,0,4,4,52,152,6,7,2,100
1400,61,380,1,108,47,0,0,98,35.4,6,6,55,7,16,0,7,7,39,76.4,11,4,5,53
1401,62,96,4,62,8,1,1,56,3,4,2,9,1,22,0,0,0,6,83.6,1,1,0,33
1402,63,71,12,41,18,0,0,100,-7,7,8,18,0,22,0,1,1,92,25,11,2,6,100
1403,65,521,10,159,36,0,0,90,3,4,6,39,1,41,0,0,0,19,85,7,2,0,64
1404,77,260,4,97,29,0,0,97,40,6,6,30,2,13,0,0,0,36,61.6,3,2.6,0,33
1405,67,96,15,63,20,0,0,75,2,4,6,20,0,55,0,0,0,4,78,3,3,0,60
1406,86,216,6,95,26,0,0,97,73,6,6,29,1,28,0,0,0,1,65,3,3,0,55
1407,60,15,5,11,7,1,1,100,-7,7,8,8,3,29,0,1,1,64,70,2,1,1.6,75
1408,79,97,3,56,19,0,0,100,-7,7,8,20,1,30,0,3,3,12,13,2,2,0,83
1409,64,170,8,63,16,2,2,79,13,6,2,20,1,53,0,0,0,27,57,2,4,0.2,100
1410,55,137,7,67,13,1,1,79,1,0,2,14,1,21,0,9,8,26,89,2,2,0,71
1411,70,156,8,81,20,5,4,95,39,6,5,21,1,67,0,8,8,11,53,2,4,0,60
1412,83,147,2,51,22,0,0,100,-7,7,8,23,3,26,0,0,0,5,86,3,3,0,60
1413,59,52,13,30,10,1,0,73,7,3,5,11,0,45,0,1,1,46,122,1,4,1.6,56
1414,79,175,2,66,42,0,0,100,-7,7,8,43,6,16,0,1,1,3,96,4,2,1,27
1415,59,183,47,133,2,4,4,40,13,6,2,7,0,20,0,1,1,79.2,61.4,3,1,0.6,100
1416,76,42,18,27,7,0,0,100,-7,7,8,7,0,71,0,1,1,30,63.8,1,3,0,80
1417,63,294,16,146,11,4,1,59,8,4,4,17,0,18,0,0,0,34,69,7,1,1,67
1418,62,84,8,46,23,0,0,96,17,6,6,24,1,29,0,0,0,54,39,5,2,3,70
1419,56,148,12,59,13,2,2,75,1,0,2,16,0,63,0,1,1,86,4,3,2,1,71
1420,76,222,2,80,34,0,0,97,30,6,6,36,3,22,0,4,4,6,62,6,5,0,55
1421,67,192,1,127,15,1,0,68,9,3,5,19,1,21,0,2,2,18,60.4,4,1,0,83
1422,72,157,1,66,48,0,0,96,22,6,6,53,6,17,0,1,1,16,87,5,4,2,39
1423,56,36,5,17,18,0,0,100,-7,7,8,18,10,22,0,3,3,51,93,9,4,3,82
1424,77,187,15,74,37,0,0,100,-7,7,8,37,0,14,0,0,0,35,64.4,4,1,2,38
1425,64,25,2,14,5,0,0,83,3,4,6,6,2,50,0,1,1,4,59,1,3,0,80
1426,58,139,16,87,14,1,0,75,2,3,5,16,0,50,0,2,2,84,44.4,7,1,1,100
1427,59,179,11,40,28,0,0,100,-7,7,8,28,3,11,0,1,1,62,65,8,1,4,75
1428,65,133,5,41,17,0,0,94,5,4,6,17,5,53,0,1,1,43,90,2,4,1,67
1429,80,250,1,76,10,0,0,92,43.2,6,6,12,1,33,0,2,2,4,7,3,3,1,75
1430,67,135,0,71,29,0,0,94,80,6,6,33,4,9,0,8,8,35,69,10,1,2,46
1431,72,257,8,69,20,0,0,100,-7,7,8,20,1,45,0,0,0,74,55,3,4,2,88
1432,86,263,39,109,11,0,0,100,-7,7,8,11,0,27,0,1,1,11,24,2,1,0,50
1433,64,175,7,72,23,0,0,100,-7,7,8,24,1,13,0,2,2,77,75,10,1,6,71
1434,80,277,5,106,16,0,0,88,9,4,6,17,3,24,0,0,0,5,95,3,2,0,45
1435,70,72,1,43,21,0,0,91,15,6,6,22,2,27,0,0,0,22,31,3,3,1,50
1436,82,180,37,106,16,0,0,94,35,6,6,16,0,13,0,2,2,3,39,2,1,0,38
1437,61,350,5,92,33,2,0,86,1,3,5,36,5,25,0,1,1,43,74,6,3,1,53
1438,59,282,12,74,24,0,0,92,2,4,6,25,0,32,0,0,0,74,97,6,3,2,82
1439,59,45,11,31,10,2,1,73,11,3,4,15,1,20,0,0,0,14,66.2,6,1,0,88
1440,89,167,26,92,16,0,0,100,-7,7,8,16,0,38,0,0,0,1,44,1,2,0,60
1441,70,166,7,86,19,0,0,95,20,6,6,20,1,40,0,0,0,59,79,5,3,1,73
1442,75,113,97,105,2,0,0,100,-7,7,8,2,0,0,0,0,0,101,34.8,2,1.8,1,100
1443,63,129,6,51,13,0,0,85,1,4,6,13,3,46,0,3,2,43,2,4,2,0,75
1444,60,101,8,34,20,1,0,81,8,4,5,21,2,67,0,0,0,30,89,1,8,1,82
1445,66,346,5,90,30,1,0,94,24,6,2,31,5,26,0,3,3,65,86,7,3,6,79
1446,59,220,2,70,29,0,0,97,4,4,6,30,2,47,0,0,0,55,89,4,3,3,70
1447,72,285,1,76,52,0,0,96,19,6,6,53,7,13,0,3,3,13,58,4,3,1,25
1448,82,172,0,71,23,0,0,100,-7,7,8,24,4,54,0,1,1,4,81,4,3,0,70
1449,77,516,14,110,10,0,0,90,14,6,6,10,0,30,0,1,1,55,79,3,2,1,86
1450,75,90,4,40,20,0,0,95,79,6,6,20,5,15,0,0,0,26,96,10,2,0,75
1451,84,447,17,118,20,0,0,95,14,6,6,20,0,40,0,1,1,12,66.4,5,1,0,75
1452,82,357,22,139,27,0,0,97,64,6,6,30,0,37,0,0,0,0,53,2,1,0,57
1453,82,241,4,95,33,0,0,100,-7,7,8,33,4,6,0,2,2,2,72.6,4,2,0,43
1454,56,324,2,100,39,0,0,95,15,6,6,42,2,14,0,4,4,94,58,20,1,18,85
1455,75,209,1,59,27,0,0,100,-7,7,8,28,4,29,0,3,3,21,71,5,3,1,89
1456,77,264,4,78,35,0,0,100,-7,7,8,35,7,6,0,2,1,11,49.6,6,2,2,47
1457,88,270,34,118,25,0,0,100,-7,7,8,29,0,52,0,1,1,0,51,0,4,0,57
1458,62,323,1,104,14,7,7,100,-7,0,8,24,2,18,0,1,1,4,100,3,1,0,36
1459,68,179,11,101,24,0,0,92,47,6,6,24,1,29,0,2,2,62,82,8,2,2,73
1460,57,60,35,46,4,5,5,75,42,6,6,9,0,50,0,1,1,9,93,2,1,0,100
1461,66,58,5,20,10,0,0,90,25,6,6,10,4,20,0,6,5,31,91,4,1,1,56
1462,77,275,0,63,15,1,0,89,29,6,5,18,4,22,0,2,2,18,76.8,4,1,0,56
1463,87,155,4,70,35,0,0,100,-7,7,8,36,1,19,0,0,0,2,60.2,2,1,0,20
1464,68,298,1,131,74,0,0,95,3,4,6,78,3,59,0,5,4,2,22,3,23,0,70
1465,88,414,18,117,28,0,0,100,-7,7,8,28,0,18,0,0,0,1,92,1,2,0,60
1466,76,177,1,44,24,1,0,96,22,6,5,26,3,15,0,1,1,5,76,4,3,0,37
1467,73,181,3,59,22,0,0,100,-7,7,8,22,2,41,0,0,0,56,54,6,5,1,79
1468,67,176,5,79,22,2,0,83,61,6,5,24,4,21,0,0,0,61,95,7,2,2,90
1469,87,359,13,125,18,0,0,100,-7,7,8,18,0,33,0,0,0,1,51,3,3,0,50
1470,80,381,2,90,23,0,0,92,33,6,6,24,2,33,0,1,1,3,84,3,3,0,50
1471,59,132,34,80,11,3,0,47,2,3,5,17,0,41,0,2,2,2,43.8,2,1,0,67
1472,75,28,2,16,3,0,0,100,-7,7,8,4,2,25,0,1,1,36,49,3,1,0,100
1473,66,197,10,73,28,0,0,90,5,4,6,29,2,24,0,1,1,12,76.4,7,1,1,57
1474,62,153,3,68,27,1,1,86,1,2,4,28,3,25,0,2,2,22,30,7,3,2,50
1475,71,483,5,127,24,1,1,96,17,6,6,25,4,4,0,0,0,37,90,5,1,2,43
1476,56,78,8,40,14,2,2,81,5,4,6,18,3,19,0,0,0,22,89,2,2,1,50
1477,65,139,3,67,27,0,0,93,7,4,6,28,3,21,0,1,1,54,48,9,1,4,77
1478,63,44,14,30,5,0,0,80,9,4,6,5,0,80,0,9,9,68,85,1,1,0,100
1479,61,150,9,36,5,0,0,83,11,4,6,6,2,33,0,0,0,69,74,3,2,1,100
1480,58,92,7,34,11,0,0,92,50,6,6,12,1,58,0,1,1,70,78,2,3,1,83
1481,69,77,8,45,28,0,0,100,-7,7,8,29,3,38,0,0,0,39,72,4,5,0,75
1482,73,273,5,100,23,2,2,88,37,6,2,25,2,46,0,0,0,0,82,1,2,0,50
1483,75,172,2,47,10,0,0,100,-7,7,8,11,5,18,0,1,1,32,63,5,2.4,1,83
1484,78,167,0,72,46,0,0,98,78,6,6,49,3,41,0,4,4,13,60,7,8,1,75
1485,76,222,4,85,47,0,0,100,-7,7,8,47,2,28,0,0,0,37,59,4,4,0,53
1486,57,126,1,53,40,2,1,95,12,0,5,44,2,28,0,2,2,84,59,8,8,4,73
1487,64,30,5,19,6,1,0,86,14,6,5,7,1,57,0,1,1,71.4,92,3.4,3,1.4,100
1488,58,89,3,49,15,1,1,67,24,6,6,16,2,20,0,1,1,68,61,9,1,1,83
1489,59,58,18,28,5,1,1,67,9,0,2,6,0,67,0,0,0,99,63,1,1,1,100
1490,66,173,5,89,2,0,0,50,65,6,6,2,1,50,0,13,12,66,98,1,1,0.2,100
1491,61,229,21,114,20,3,1,68,8,4,4,25,0,36,0,2,2,63,86,6,3,1,90
1492,66,19,5,11,5,0,0,100,-7,7,8,5,3,40,0,2,2,66,80,3,2,0,100
1493,67,189,13,111,8,4,4,70,68,6,3,10,0,50,0,1,1,97,57.4,1,1,1,100
1494,68,175,4,48,27,0,0,100,-7,7,8,29,4,28,0,1,1,54,44,7,3,1,83
1495,64,150,3,40,24,2,2,100,-7,6,8,24,10,25,0,0,0,53,57,11,3,4,82
1496,77,131,3,76,23,0,0,100,-7,7,8,24,3,17,0,3,3,19,64.2,6,1.8,0,44
1497,66,145,8,81,13,1,1,71,15,6,2,14,1,36,0,1,0,0,64,0,3,0.4,60
1498,68,154,4,62,16,1,1,94,65,6,2,18,4,22,0,4,4,42,75,9,2,2,85
1499,64,180,3,48,13,1,1,92,41,6,6,14,3,62,0,1,1,75,31,2,4,1,86
1500,77,157,2,86,2,0,0,67,21,6,6,3,1,67,0,0,0,10,64.8,1,1,0.8,100
1501,78,161,6,70,18,0,0,90,14,6,6,20,1,30,0,0,0,1,67,3,3,0,64
1502,70,310,2,58,16,0,0,100,-7,7,8,17,5,12,0,4,4,62,79.4,6,1,2,88
1503,78,168,4,68,18,0,0,100,-7,7,8,18,2,33,0,0,0,22,47,5,2,0,70
1504,73,99,2,50,18,1,1,100,-7,7,8,21,2,20,0,3,3,1,60.6,3,1,0,57
1505,82,176,18,107,40,0,0,100,-7,7,8,40,0,35,0,0,0,0,75,2,2,1,21
1506,82,177,5,54,25,0,0,96,50,6,6,26,4,42,0,1,1,9,77,4,2,0,75
1507,71,227,7,81,24,1,0,80,3,3,5,25,3,8,0,1,1,4,89,2,2,0,33
1508,79,21,1,11,1,0,0,100,-7,7,8,2,1,50,0,0,0,0,68.4,0,1,0.2,50
